id_l,name_l,id_r,name_r
http://www.wikidata.org/entity/Q7338544,Riverside Municipal Airport,node1fltlo7a0x121143468,Riverside Municipal Airport
http://www.wikidata.org/entity/Q7338544,Riverside Municipal Airport,node1fm00fdr7x16140833,Riverside Mun
http://www.wikidata.org/entity/Q7338544,Riverside Municipal Airport,node1fm28u07kx33747842,Riverside Municipal Airport
http://www.wikidata.org/entity/Q7338544,Riverside Municipal Airport,node1fm7rlojmx78017987,Riverside Municipal Airport
http://www.wikidata.org/entity/Q7339802,Roanoke–Blacksburg Regional Airport,node1flu5h5i2x11195366,Roanoke Regional Airport (Woodrum Field)
http://www.wikidata.org/entity/Q733998,Rio de Janeiro/Galeão – Antonio Carlos Jobim International Airport,node1fltlounbx38361348,Galeao-Antonio Carlos Jobim Intl
http://www.wikidata.org/entity/Q733998,Rio de Janeiro/Galeão – Antonio Carlos Jobim International Airport,node1flvnj0efx68082460,Rio de Janeiro Airport
http://www.wikidata.org/entity/Q7344223,Robert F. Swinnie Airport,node1flvnjl1fx23448489,Robert F. Swinnie Airport
http://www.wikidata.org/entity/Q7344223,Robert F. Swinnie Airport,node1fm28u7i4x54406364,Robert F. Swinnie Airport
http://www.wikidata.org/entity/Q734482,Karlstad Airport,node1fm7c5i5vx110724234,Karlstad Airport
http://www.wikidata.org/entity/Q7349480,Robert S. Kerr Airport,node1fm19dfivx121163923,Robert S. Kerr Airport
http://www.wikidata.org/entity/Q7353896,Rochelle Municipal Airport,node1fm5jsrk5x37099825,Rochelle Municipal Airport (Koritz Field)
http://www.wikidata.org/entity/Q7354462,Rock Hill/York County Airport,node1fltlo2kox48451669,Rock Hill/York County Airport (Bryant Field)
http://www.wikidata.org/entity/Q735756,Brighton City Airport,node1fm7rla4fx35506221,Shoreham Airport
http://www.wikidata.org/entity/Q7359323,Rogers Municipal Airport,node1fltlnusqx97273620,Rogers Municipal Airport (Carter Field)
http://www.wikidata.org/entity/Q7360953,Rolla National Airport,node1fltlnusqx95336762,Rolla National Airport
http://www.wikidata.org/entity/Q7363010,Rome State Airport,node1fltlo7b8x94462382,Rome State Airport
http://www.wikidata.org/entity/Q736627,Montréal–Pierre Elliott Trudeau International Airport,node1fltop8lmx88528094,Montréal-Pierre Elliott Trudeau International Airport
http://www.wikidata.org/entity/Q736627,Montréal–Pierre Elliott Trudeau International Airport,node1fm7c5p8ux98357970,Montreal-Pierre Elliot Trudeau Intl
http://www.wikidata.org/entity/Q736627,Montréal–Pierre Elliott Trudeau International Airport,node1fm7c5uomx90044680,Montreal - Trudeau Intl
http://www.wikidata.org/entity/Q7367579,Roscommon County – Blodgett Memorial Airport,node1fm7rl0bfx58718742,Roscommon County Airport
http://www.wikidata.org/entity/Q7368137,Rosecrans Memorial Airport,node1fm7c5lg2x52232261,Rosecrans Memorial Airport
http://www.wikidata.org/entity/Q7370065,Rostraver Airport,node1fltootgtx26372754,Rostraver
http://www.wikidata.org/entity/Q7370065,Rostraver Airport,node1fm7rl0bfx75285191,Rostraver
http://www.wikidata.org/entity/Q7371313,Rourkela Airport,node1fm7rkvcvx88254017,Rourkela Airport
http://www.wikidata.org/entity/Q7380935,Rusk County Airport,node1fm0o4b15x31313497,Rusk County Airport
http://www.wikidata.org/entity/Q7383505,Rutland Southern Vermont Regional Airport,node1fm19d86nx53495591,Rutland State Airport
http://www.wikidata.org/entity/Q738719,Paris–Le Bourget Airport,node1fltlo0fdx70702566,Paris - Le Bourget Airport
http://www.wikidata.org/entity/Q738719,Paris–Le Bourget Airport,node1fm7c5q3nx42592507,Le Bourget
http://www.wikidata.org/entity/Q7390742,SLAF Palaly,node1fltlo3l6x5880926,Kankesanturai Airport
http://www.wikidata.org/entity/Q739238,Kajaani Airport,node1fm28u8glx25733648,Kajaani Airport
http://www.wikidata.org/entity/Q739260,Kassala Airport,node1fltopaq4x89561809,Kassala Airport
http://www.wikidata.org/entity/Q7396985,Sacramento Executive Airport,node1fltooqjhx53975076,Sacramento Executive
http://www.wikidata.org/entity/Q7396985,Sacramento Executive Airport,node1fm0o47o6x32290563,Sacramento Executive
http://www.wikidata.org/entity/Q7399266,Saginaw County H.W. Browne Airport,node1fm500u3cx92318267,Saginaw County H.W. Browne Airport
http://www.wikidata.org/entity/Q7399709,Sahnewal Airport,node1fm28sdjix64070060,Ludhiana Airport
http://www.wikidata.org/entity/Q7399709,Sahnewal Airport,node1fm28u3phx64695037,Ludhiana Airport
http://www.wikidata.org/entity/Q7399709,Sahnewal Airport,node1fm28u5fox60705192,Ludhiana Airport
http://www.wikidata.org/entity/Q7404634,Salina Regional Airport,node1fltlo0e2x5800921,Salina Municipal Airport
http://www.wikidata.org/entity/Q7404650,Salinas Municipal Airport,node1fltop325x106795011,Salinas Municipal Airport
http://www.wikidata.org/entity/Q7404846,Salisbury–Ocean City–Wicomico Regional Airport,node1fltibrpjx11371622,Salisbury-Ocean City Wicomico Regional Airport
http://www.wikidata.org/entity/Q7413238,San Andros Airport,node1fm5jsu60x23917525,San Andros Airport
http://www.wikidata.org/entity/Q7413577,San Cristóbal de las Casas National Airport,node1fltooqjhx102900417,San Cristobal De Las Casas Airport
http://www.wikidata.org/entity/Q7414773,San Luis Valley Regional Airport,node1fm00fh4bx68693766,San Luis Valley Regional Airport
http://www.wikidata.org/entity/Q7415027,San Nicolás de Bari Airport,node1fltop454x105768816,San Nicolas De Bari Airport
http://www.wikidata.org/entity/Q7416157,Sanderson Field,node1flvnjdi1x114551925,Sanderson Field
http://www.wikidata.org/entity/Q7417651,Sanford Regional Airport,node1flvnjdpix49864507,Sanford Seacoast Regl
http://www.wikidata.org/entity/Q7419395,"Santa Cruz Airport, Argentina",node1fltloh0ox110037181,Santa Cruz Airport
http://www.wikidata.org/entity/Q7419470,Santa Elena de Uairén Airport,node1fm7c5p8ux11793724,Santa Elena de Uairen Airport
http://www.wikidata.org/entity/Q7419789,Santa Monica Airport,node1fm00fcflx99440269,Santa Monica Municipal Airport
http://www.wikidata.org/entity/Q7419824,Santa Paula Airport,node1fm7c5f7rx9925537,Saenz Peña Airport
http://www.wikidata.org/entity/Q7419875,Santa Rosa Airport,node1fm7c69kox102961348,Santa Rosa Airport
http://www.wikidata.org/entity/Q7419964,Santa Teresita Airport,node1fltlp4uvx632354,Santa Teresita Airport
http://www.wikidata.org/entity/Q7421546,Sara Airport,node1flvnjaavx120808209,Sara Airport
http://www.wikidata.org/entity/Q7423786,Sardeh Band Airport,node1fma028psx11349625,Sardeh Band Airport
http://www.wikidata.org/entity/Q7428734,Sawyer County Airport,node1fltibrpjx61453728,Sawyer County Airport
http://www.wikidata.org/entity/Q7429454,Saül Airport,node1fm502h1sx15280862,Saúl Airport
http://www.wikidata.org/entity/Q7431153,Schenectady County Airport,node1fm0j4s7fx35750067,Schenectady County
http://www.wikidata.org/entity/Q7439166,Scribner State Airport,node1fltopjm9x5872169,Scribner State Airport
http://www.wikidata.org/entity/Q7442734,Sebba Airport,node1fm28tps2x36480816,Sebba Airport
http://www.wikidata.org/entity/Q7442826,Sebring Regional Airport,node1fltopctkx104669633,Sebring Regional Airport
http://www.wikidata.org/entity/Q7445110,Sedalia Regional Airport,node1fltlo7b8x110949094,Sedalia Memorial Airport
http://www.wikidata.org/entity/Q744748,George Bush Intercontinental Airport,node1fltop325x32991989,George Bush Intercontinental
http://www.wikidata.org/entity/Q744748,George Bush Intercontinental Airport,node1fm28tqggx44129948,George Bush Intercontinental Airport
http://www.wikidata.org/entity/Q7449138,Sematan Airport,node1fm0j4ve6x46657089,Sematan Airport
http://www.wikidata.org/entity/Q745654,Ust-Ilimsk Airport,node1fltoota2x101797672,Ust-Ilimsk Airport
http://www.wikidata.org/entity/Q7458171,Seward Airport,node1fm5jsrk5x37303796,Seward Airport
http://www.wikidata.org/entity/Q74841786,Macdill Afb Aux Fld Airport,node1fm7c5mo2x15826997,Macdill Airbaseaux Field
http://www.wikidata.org/entity/Q748515,Apalachicola Regional Airport,node1fm7rl13cx82701442,Apalachicola Municipal Airport
http://www.wikidata.org/entity/Q748848,Brno-Tuřany Airport,node1fm28u98ix13092775,Brno-Tu?any Airport
http://www.wikidata.org/entity/Q7489785,Shark Bay Airport,node1fm28tqggx16007618,Shark Bay Airport
http://www.wikidata.org/entity/Q7492269,Sheboygan County Memorial Airport,node1fltibov8x69088680,Sheboygan County Memorial
http://www.wikidata.org/entity/Q7492269,Sheboygan County Memorial Airport,node1fltopaq4x53452778,Sheboygan County Memorial
http://www.wikidata.org/entity/Q7492269,Sheboygan County Memorial Airport,node1flvnjgolx118342634,Sheboygan County Memorial Airport
http://www.wikidata.org/entity/Q7493349,Shelby Airport,node1fm00f84fx87634234,Shelby Airport
http://www.wikidata.org/entity/Q7494187,Shenandoah Valley Regional Airport,node1fm501001x12319058,Shenandoah Valley Regional Airport
http://www.wikidata.org/entity/Q7494546,Shepparton Airport,node1fltopkn7x103377536,Shepparton Airport
http://www.wikidata.org/entity/Q7494587,Sher-Wood Airport,node1fltlo6uox6048204,Sher-Wood Airport
http://www.wikidata.org/entity/Q7494882,Sheridan County Airport,node1fm7c69kox108215165,Sheridan County Airport
http://www.wikidata.org/entity/Q749497,Soekarno–Hatta International Airport,node1fltoouulx116666629,Soekarno-Hatta International Airport
http://www.wikidata.org/entity/Q749497,Soekarno–Hatta International Airport,node1flu986htx97953735,Soekarno-Hatta International Airport
http://www.wikidata.org/entity/Q749497,Soekarno–Hatta International Airport,node1fm0j5bkax47317208,Soekarno-Hatta International Airport
http://www.wikidata.org/entity/Q749497,Soekarno–Hatta International Airport,node1fm0o4e4fx40499450,Soekarno-Hatta International Airport
http://www.wikidata.org/entity/Q749497,Soekarno–Hatta International Airport,node1fm19ddrnx108675192,Soekarno-Hatta International Airport
http://www.wikidata.org/entity/Q749497,Soekarno–Hatta International Airport,node1fm28u677x43430498,Soekarno-Hatta International Airport
http://www.wikidata.org/entity/Q749497,Soekarno–Hatta International Airport,node1fm7c5i5vx99274805,Soekarno-Hatta International Airport
http://www.wikidata.org/entity/Q749497,Soekarno–Hatta International Airport,node1fm7c5lrqx66427871,Soekarno-Hatta International Airport
http://www.wikidata.org/entity/Q749497,Soekarno–Hatta International Airport,node1fm7c62d7x3041600,Soekarno-Hatta International Airport
http://www.wikidata.org/entity/Q7502965,Show Low Regional Airport,node1fm7rktv5x722418,Show Low Regional Airport
http://www.wikidata.org/entity/Q7508744,Sidi Ifni Airport,node1fltop76nx38680384,Sania Ramel Airport
http://www.wikidata.org/entity/Q7509249,Sidney Municipal Airport,node1fm7c5l37x59255200,Sidney Municipal Airport (Lloyd W. Carr Field)
http://www.wikidata.org/entity/Q7513895,Sikorsky Memorial Airport,node1fm28tpv7x16131145,Igor I. Sikorsky Memorial Airport
http://www.wikidata.org/entity/Q7513895,Sikorsky Memorial Airport,node1fm5jskdfx3859650,Sikorsky Meml
http://www.wikidata.org/entity/Q7514788,Siler City Municipal Airport,node1fltlp4uvx83219181,Siler City Mun
http://www.wikidata.org/entity/Q751889,Arorae Island Airport,node1fm0j4ve6x27658866,Arorae Island Airport
http://www.wikidata.org/entity/Q752537,Aswan International Airport,node1fltibko7x42336869,Aswan International Airport
http://www.wikidata.org/entity/Q752537,Aswan International Airport,node1fm5019vrx45523078,Aswan International Airport
http://www.wikidata.org/entity/Q752694,Invercargill Airport,node1fm19d41rx62171915,Invercargill Airport (IVC)
http://www.wikidata.org/entity/Q752694,Invercargill Airport,node1fm28shk1x74490119,Invercargill
http://www.wikidata.org/entity/Q752694,Invercargill Airport,node1fm28u0h2x56617919,Invercargill Airport
http://www.wikidata.org/entity/Q7530610,Sirri Island Airport,node1fltlo0l5x5811561,Sirri Island Airport
http://www.wikidata.org/entity/Q7530869,Siskiyou County Airport,node1fm500u0bx96630015,Siskiyou County Airport
http://www.wikidata.org/entity/Q753531,Banjul International Airport,node1fm0o44nsx32385064,Banjul International Airport
http://www.wikidata.org/entity/Q7537122,Skwentna Airport,node1fm5015scx107140636,Skwentna Airport
http://www.wikidata.org/entity/Q7537738,Skyhaven Airport,node1fm28sjo6x58867745,Skyhaven
http://www.wikidata.org/entity/Q7537959,Skypark Airport,node1fm5jsi15x16580786,Skypark Airport
http://www.wikidata.org/entity/Q7545150,Smith Field,node1fm28toddx51285737,Smith Field
http://www.wikidata.org/entity/Q7549760,Soalala Airport,node1fltlp4uvx11368280,Soalala Airport
http://www.wikidata.org/entity/Q7555807,Solapur Airport,node1fltophqkx109626182,Solapur Airport
http://www.wikidata.org/entity/Q7563660,Soroti Airport,node1flticrg4x16765908,Soroti Airport
http://www.wikidata.org/entity/Q7564058,Souanké Airport,node1fm7c5tn5x55363144,Souanke Airport
http://www.wikidata.org/entity/Q7566004,South Arkansas Regional Airport at Goodwin Field,node1fm19ddrnx17266269,South Arkansas
http://www.wikidata.org/entity/Q7567575,South Jersey Regional Airport,node1fm19d8lbx104635888,South Jersey Regional Airport
http://www.wikidata.org/entity/Q7567819,South Lewis County Airport,node1flvnj7j9x28567226,South Lewis County Airport (Ed Carlson Memorial Field)
http://www.wikidata.org/entity/Q7569278,Southdowns Airport,node1fltp0a2tx110946196,Southdowns Airport
http://www.wikidata.org/entity/Q7569353,Southeast Iowa Regional Airport,node1flvnjoe7x26064723,Southeast Iowa Regional Airport
http://www.wikidata.org/entity/Q7570634,Southern Wisconsin Regional Airport,node1fltop325x118313193,Southern Wisconsin Regional Airport
http://www.wikidata.org/entity/Q7571377,Southwest Washington Regional Airport,node1fm0j4p3ox41590437,Kelso-Longview Airport
http://www.wikidata.org/entity/Q7573929,Spartanburg Downtown Memorial Airport,node1fm7rkvf2x16093374,Spartanburg Downtown Memorial Airport
http://www.wikidata.org/entity/Q7578005,Spirit of St. Louis Airport,node1fm00fhkax20069109,Spirit Of St Louis
http://www.wikidata.org/entity/Q7578005,Spirit of St. Louis Airport,node1fm0j54opx42752745,Spirit of St. Louis Airport
http://www.wikidata.org/entity/Q7580656,Spring Point Airport,node1fm7rl5oux60235472,Spring Point Airport
http://www.wikidata.org/entity/Q7580923,Springfield-Beckley Municipal Airport,node1fltlop5nx5883243,Springfield-Beckley Municipal Airport
http://www.wikidata.org/entity/Q7581220,Springvale Airport,node1fm28u3pcx41770277,Springvale Airport
http://www.wikidata.org/entity/Q7587565,St. Clair County Airport,node1fltopd4cx96861504,St. Clair County Airport
http://www.wikidata.org/entity/Q7589453,St. Landry Parish Airport,node1fm28st5mx15845085,St. Landry Parish Airport (Ahart Field)
http://www.wikidata.org/entity/Q7589682,St. Louis Regional Airport,node1fltophqkx73107172,St Louis Regl
http://www.wikidata.org/entity/Q7590573,St. Marys Municipal Airport,node1fm5013snx15806683,St. Marys Municipal Airport
http://www.wikidata.org/entity/Q7591245,St. Paul Downtown Airport,node1fltlo2stx5814680,St. Paul Downtown Airport (Holman Field)
http://www.wikidata.org/entity/Q7591245,St. Paul Downtown Airport,node1fm00fkchx23788517,St Paul Downtown Holman
http://www.wikidata.org/entity/Q7591245,St. Paul Downtown Airport,node1fm0j50jdx32373583,St Paul Downtown Holman
http://www.wikidata.org/entity/Q7593213,St George Airport,node1fltlovlcx6034155,St George Airport
http://www.wikidata.org/entity/Q7596652,Stafford Regional Airport,node1fm19e3jjx49730867,Stafford Regional Airport
http://www.wikidata.org/entity/Q7597895,Stan Stamper Municipal Airport,node1fltlo3l6x48464234,Stan Stamper Municipal Airport
http://www.wikidata.org/entity/Q7600206,Stanthorpe Airport,node1fltopkn7x113436145,Stanthorpe Airport
http://www.wikidata.org/entity/Q7604908,Stawell Airport,node1fltlp97sx110327719,Stawell Airport
http://www.wikidata.org/entity/Q7605416,Steamboat Springs Airport,node1fm7c5o2gx44507445,Steamboat Springs Airport (Bob Adams Field)
http://www.wikidata.org/entity/Q7615490,Stevens Point Municipal Airport,node1fltlo6uox11506605,Stevens Point Municipal Airport
http://www.wikidata.org/entity/Q7617308,Stillwater Regional Airport,node1fltibbuex11080994,Stillwater Regional Airport
http://www.wikidata.org/entity/Q7617308,Stillwater Regional Airport,node1fm7rl3o4x19290815,Stillwater Regl
http://www.wikidata.org/entity/Q7618243,Stockton Metropolitan Airport,node1fltloh0ox5847007,Stockton Metropolitan Airport
http://www.wikidata.org/entity/Q762039,"Kristiansund Airport, Kvernberget",node1fm19d10vx49855070,"Kristiansund Airport, Kvernberget"
http://www.wikidata.org/entity/Q7624834,Strother Field,node1fm19d10vx66134107,Strother Field
http://www.wikidata.org/entity/Q7624834,Strother Field,node1fm19dcv3x78994464,Strother Field
http://www.wikidata.org/entity/Q7624834,Strother Field,node1fm28u0n2x2451488,Strother Field
http://www.wikidata.org/entity/Q7624834,Strother Field,node1fm28u2qfx657785,Strother Field
http://www.wikidata.org/entity/Q7624834,Strother Field,node1fm28ume9x33641425,Strother Field
http://www.wikidata.org/entity/Q7624834,Strother Field,node1fm7c5nb8x56150866,Strother Field
http://www.wikidata.org/entity/Q762986,Val de Cans International Airport,node1fm00ftjfx91700310,Val de Cães International Airport
http://www.wikidata.org/entity/Q7636400,Sullivan County Airport,node1flvnjejlx120955096,Sullivan County Airport
http://www.wikidata.org/entity/Q7637765,Summit Airport,node1fltlo0o4x43601774,Summit Airport (Alaska)
http://www.wikidata.org/entity/Q7639158,Sundance Airpark,node1fltibng1x53338050,Sundance Airpark
http://www.wikidata.org/entity/Q764032,Timbuktu Airport,node1fltoot3bx99546496,Timbuktu Airport
http://www.wikidata.org/entity/Q764554,Łódź Władysław Reymont Airport,node1fltlo0igx100235984,?ód? W?adys?aw Reymont Airport
http://www.wikidata.org/entity/Q764655,Limoges – Bellegarde Airport,node1flvnjejlx4881468,Limoges - Bellegarde
http://www.wikidata.org/entity/Q764703,Pietermaritzburg Airport,node1flu986htx34793636,Pietermaritzburg Airport (PZB)
http://www.wikidata.org/entity/Q765650,Ürümqi Diwopu International Airport,node1fltloeg3x43718440,Diwopu Airport
http://www.wikidata.org/entity/Q7663931,Syukuran Aminuddin Amir Airport,node1fltlnkd7x106040801,Bubung Airport
http://www.wikidata.org/entity/Q7665478,São Félix do Araguaia Airport,node1fm7rkronx39571849,São Félix do Araguaia Airport
http://www.wikidata.org/entity/Q7665478,São Félix do Araguaia Airport,node1fm7rl9ltx75077365,São Félix do Araguaia Airport
http://www.wikidata.org/entity/Q7665479,São Félix do Xingu Airport,node1fm5jsu60x23917542,São Félix do Xingu Airport
http://www.wikidata.org/entity/Q7666002,Séguéla Airport,node1fm7rl4a4x81920297,Seguela Airport
http://www.wikidata.org/entity/Q766860,Milas-Bodrum Airport,node1fm7c5s7cx15615466,Bodrum Airport (BJV)
http://www.wikidata.org/entity/Q7675571,Tahlequah Municipal Airport,node1fm00fblcx5886130,Tahlequah Municipal Airport
http://www.wikidata.org/entity/Q767660,Monterrey International Airport,node1fm00f8mbx90677964,General Mariano Escobedo International Airport
http://www.wikidata.org/entity/Q767753,Ted Stevens Anchorage International Airport,node1fm7c5l37x83664283,Ted Stevens Anchorage Intl
http://www.wikidata.org/entity/Q7685578,Tarauacá Airport,node1fm19dcv3x103449122,Tarauacá Airport
http://www.wikidata.org/entity/Q7686000,Tari Airport,node1fm28skmpx20792088,Tari Airport
http://www.wikidata.org/entity/Q7694819,Tehachapi Municipal Airport,node1fm19dcv3x109503632,Tehachapi Municipal Airport
http://www.wikidata.org/entity/Q7697946,Telêmaco Borba Airport,node1fm19d76lx102370124,Telêmaco Borba Airport
http://www.wikidata.org/entity/Q770306,Surat Thani Airport,node1fltibrpjx16522168,Surat Thani Airport
http://www.wikidata.org/entity/Q7703411,Terrell Municipal Airport,node1fltibko7x42314659,Terrell Municipal Airport
http://www.wikidata.org/entity/Q7703411,Terrell Municipal Airport,node1fltlo3rux31807968,Terrell Municipal Airport
http://www.wikidata.org/entity/Q7703411,Terrell Municipal Airport,node1fltlo6uox32774975,Terrell Municipal Airport
http://www.wikidata.org/entity/Q7703411,Terrell Municipal Airport,node1fm28u3phx54242219,Terrell Municipal Airport
http://www.wikidata.org/entity/Q770594,Kyzyl Airport,node1fmab1bumx7576072,Kyzyl
http://www.wikidata.org/entity/Q770734,Ouango Fitini Airport,node1fm28u1m7x23413228,Ouango Fitini Airport
http://www.wikidata.org/entity/Q771340,William P. Hobby Airport,node1fltoot3bx42344141,William P. Hobby Airport
http://www.wikidata.org/entity/Q771340,William P. Hobby Airport,node1fltop63mx74070881,William P Hobby
http://www.wikidata.org/entity/Q771340,William P. Hobby Airport,node1fm00f7h4x52530903,William P. Hobby Airport
http://www.wikidata.org/entity/Q771340,William P. Hobby Airport,node1fm7c5l37x110396582,William P Hobby
http://www.wikidata.org/entity/Q772823,Saint-Pierre Airport,node1fltlogv1x111291435,Saint Pierre Airport
http://www.wikidata.org/entity/Q773547,Ouagadougou Airport,node1fm28u81fx34857091,Ouagadougou Airport
http://www.wikidata.org/entity/Q774216,Abu Simbel Airport,node1fm7c5noox46819291,Abu Simbel Airport
http://www.wikidata.org/entity/Q774669,Tianjin Binhai International Airport,node1fm501001x309638,Tianjin Binhai International TSN
http://www.wikidata.org/entity/Q778213,Tbilisi International Airport,node1fltlohmax115546838,Tbilisi International Airport
http://www.wikidata.org/entity/Q778213,Tbilisi International Airport,node1flvnja9mx54703247,Tbilisi International Airport (TBS)
http://www.wikidata.org/entity/Q7783980,Thief River Falls Regional Airport,node1fm5019vrx78242726,Thief River Falls Regional Airport
http://www.wikidata.org/entity/Q7795629,Thomasville Regional Airport,node1flvnj4h1x20616254,Thomasville Regional Airport
http://www.wikidata.org/entity/Q7795723,Thompson Falls Airport,node1fltopbgmx94638928,Thompson Falls Airport
http://www.wikidata.org/entity/Q779805,Bari Karol Wojtyła Airport,node1fm9vh2oux10946047,Palese Macchie Airport
http://www.wikidata.org/entity/Q779984,Gdańsk Lech Wałęsa Airport,node1fm500qnox43876244,Gdansk Airport (GDN)
http://www.wikidata.org/entity/Q7808995,Tipton Airport,node1fm28u5pcx10746489,Tipton Airport (Fort Meade)
http://www.wikidata.org/entity/Q7808995,Tipton Airport,node1fm7rktv5x62345548,Tipton
http://www.wikidata.org/entity/Q7812052,Tocumwal Airport,node1fltloh0ox103386948,Tocumwal Airport
http://www.wikidata.org/entity/Q7814821,Tom B. David Field,node1fm5jsu60x7987828,Tom B. David Field
http://www.wikidata.org/entity/Q7821041,Tongareva Airport,node1fm28ud4vx28452589,Tongareva Airport
http://www.wikidata.org/entity/Q7821131,Tongoa Airport,node1fm28u2enx10664904,Tongoa Island Airport
http://www.wikidata.org/entity/Q782821,Melaka International Airport,node1fltop5l6x89238806,Malacca Airport
http://www.wikidata.org/entity/Q7828842,Touho Airport,node1fltlos1ux99533265,Touho Airport
http://www.wikidata.org/entity/Q7831802,Tracy Municipal Airport,node1fm00eu36x2967902,Tracy Municipal Airport
http://www.wikidata.org/entity/Q7838592,Trenton Municipal Airport,node1fm7c5f7rx9925543,Trenton Municipal Airport
http://www.wikidata.org/entity/Q7838704,Tres Arroyos Airport,node1fm28u9vsx16026741,Tres Arroyos Airport
http://www.wikidata.org/entity/Q7846908,Troy Municipal Airport,node1flvniu90x21047813,Troy Municipal Airport
http://www.wikidata.org/entity/Q7849413,Tsaratanana Airport,node1fm19d982x100886643,Tsaratanana Airport
http://www.wikidata.org/entity/Q7851193,Tucumcari Municipal Airport,node1fm00f84gx5770291,Tucumcari Municipal Airport
http://www.wikidata.org/entity/Q7852030,Tuli Lodge Airport,node1fm28ubirx10976407,Limpopo Valley Airport
http://www.wikidata.org/entity/Q7853099,Tunica Municipal Airport,node1fltooqjhx36962410,Tunica Municipal Airport
http://www.wikidata.org/entity/Q7860129,Tyler Pounds Regional Airport,node1fltlogv1x5987048,Tyler Pounds Regional Airport
http://www.wikidata.org/entity/Q786209,Lhasa Gonggar Airport,node1fm28u5pcx15936431,Lhasa Gonggar Airport
http://www.wikidata.org/entity/Q787097,London Oxford Airport,node1fm7rlbh5x64201531,Oxford (Kidlington) Airport
http://www.wikidata.org/entity/Q7876488,Uberlândia Airport,node1fltop1ccx84583508,Ten. Cel. Av. César Bombonato Airport
http://www.wikidata.org/entity/Q787782,T. F. Green Airport,node1fm28u5fox615596,Theodore Francis Green State Airport
http://www.wikidata.org/entity/Q7878301,Ukiah Municipal Airport,node1flu5hgj3x5821467,Ukiah Municipal Airport
http://www.wikidata.org/entity/Q7878832,Ulei Airport,node1fm7c62d7x25727818,Uléi Airport
http://www.wikidata.org/entity/Q788810,Piarco International Airport,node1fltlokhex100006335,Piarco International Airport
http://www.wikidata.org/entity/Q7894481,University-Oxford Airport,node1fltlpnh2x5935793,University-Oxford Airport
http://www.wikidata.org/entity/Q7896878,União da Vitória Airport,node1flut4pl1x15769620,União da Vitória Airport
http://www.wikidata.org/entity/Q7898398,Upolu Airport,node1fm28u0n2x36020472,Upolu Airport
http://www.wikidata.org/entity/Q790043,Bangui M'Poko International Airport,node1flvnj65lx22962765,Bangui M'Poko International Airport
http://www.wikidata.org/entity/Q7901377,Uru Harbour Airport,node1fm7c5f7rx57215421,Atoifi Airport
http://www.wikidata.org/entity/Q7903279,Utsunomiya Air Field,node1fltlnqgex42609152,Utsunomiya Air Field
http://www.wikidata.org/entity/Q7911513,Valesdir Airport,node1fm28tqggx21155373,Valesdir Airport
http://www.wikidata.org/entity/Q7914015,Vance Brand Airport,node1fma03bi5x14865566,Vance Brand Airport
http://www.wikidata.org/entity/Q7919997,Venice Municipal Airport,node1fm0j4tukx49323757,Venice Municipal Airport
http://www.wikidata.org/entity/Q7921606,Vermilion Regional Airport,node1fm28sjo6x5840242,Vermilion County Airport
http://www.wikidata.org/entity/Q7921938,Vernal Regional Airport,node1fm00f6r3x91607991,Vernal Airport
http://www.wikidata.org/entity/Q7926998,Victoria Regional Airport,node1fltlnsi4x43352145,Victoria Regional Airport
http://www.wikidata.org/entity/Q7927693,Vidalia Regional Airport,node1fm28si5fx20747695,Vidalia Regional Airport
http://www.wikidata.org/entity/Q7930306,Villa Dolores Airport,node1fm00fgdsx92467831,Villa Dolores Airport
http://www.wikidata.org/entity/Q7930336,Villa Garzón Airport,node1fm0j5bkax38274679,Villa Garzón Airport
http://www.wikidata.org/entity/Q7933566,Virac Airport,node1flttgbvhx27350907,Virac Airport
http://www.wikidata.org/entity/Q7933774,Virgil I. Grissom Municipal Airport,node1fltopctkx6235839,Virgil I. Grissom Municipal Airport
http://www.wikidata.org/entity/Q7933920,Virgin Gorda Airport,node1fm28tpkdx10898436,Virgin Gorda Airport
http://www.wikidata.org/entity/Q7935607,Visalia Municipal Airport,node1fltlnujix37104194,Visalia Mun
http://www.wikidata.org/entity/Q7938056,Viña del Mar Airport,node1fm0j53kex41547518,Viña del mar Airport
http://www.wikidata.org/entity/Q794542,Cayenne – Félix Eboué Airport,node1fm7rkvf2x5754121,Cayenne-Rochambeau Airport
http://www.wikidata.org/entity/Q794549,Québec City Jean Lesage International Airport,node1fltoot3bx56604966,Quebec City Airport (YQB)
http://www.wikidata.org/entity/Q794552,Montréal–Mirabel International Airport,node1fltlo7b8x48109441,Mirabel Intl
http://www.wikidata.org/entity/Q7945615,W. H. 'Bud' Barron Airport,node1flu5gs4ax5951777,W. H. 'Bud' Barron Airport
http://www.wikidata.org/entity/Q7945760,W. K. Kellogg Airport,node1fm19ec8qx89469081,W. K. Kellogg Airport
http://www.wikidata.org/entity/Q7958858,Waco Regional Airport,node1fm5015scx18371774,Waco Regional Airport
http://www.wikidata.org/entity/Q7958858,Waco Regional Airport,node1fm5jt5lax40653063,Waco Regional Airport
http://www.wikidata.org/entity/Q7958858,Waco Regional Airport,node1fm7c5l37x54466854,Waco Regional Airport
http://www.wikidata.org/entity/Q7959222,Wadi Halfa Airport,node1fltlovlcx80524961,Wadi Halfa Airport
